timestamp_ns,cam_id,corner_x,corner_y,corner_id,radius,R_cam_00,R_cam_01,R_cam_02,R_cam_10,R_cam_11,R_cam_12,R_cam_20,R_cam_21,R_cam_22,t_cam_x,t_cam_y,t_cam_z,R_obj_00,R_obj_01,R_obj_02,R_obj_10,R_obj_11,R_obj_12,R_obj_20,R_obj_21,R_obj_22,t_obj_x,t_obj_y,t_obj_z
1,0,771.09,384.5,86,1.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,724.98,401.25,87,1.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,763.99,334.75,88,2.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,807.63,319.91,89,1.89,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,828.74,363.68,90,1.84,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,784.94,379.49,91,2.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,820.7,315.49,92,3.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,861.95,301.67,93,2.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,883.15,344.16,94,1.59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,841.84,358.97,95,1.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,536.9,488.04,96,2.31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,588.03,468.92,97,1.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,608.21,519.01,98,1.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,556.64,538.81,99,2.17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,603.6,463.11,100,1.76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,653.51,444.53,101,2.73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,674.16,493.6,102,2.16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,623.89,512.97,103,1.09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,668.63,438.92,104,2.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,716.86,421.04,105,2.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,737.85,468.96,106,2.57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,689.37,487.72,107,1.62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,731.4,415.67,108,1.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,777.57,398.63,109,1.23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,798.78,445.31,110,2.61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,752.45,463.3,111,2.19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,791.43,393.52,112,2.51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,835.27,377.41,113,2.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,856.57,422.8,114,1.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,812.67,439.91,115,1.59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,848.38,372.61,116,2.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,889.7,357.49,117,1.63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,910.96,401.53,118,1.66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,869.68,417.68,119,2.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,562.84,554.64,120,2.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,614.52,534.63,121,1.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,635.34,585.97,122,1.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,583.37,606.63,123,1.63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,630.24,528.53,124,2.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,680.59,508.91,125,2.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,701.69,559.25,126,2.56,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,651.13,579.65,127,2.23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,695.82,502.96,128,1.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,744.36,483.93,129,2.17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,765.63,533.12,130,2.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,716.97,553.04,131,2.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,758.98,478.18,132,1.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,805.34,459.89,133,1.45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,826.66,507.84,134,1.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,780.27,527.09,135,1.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,819.23,454.39,136,1.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,863.13,436.97,137,1.38,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,884.39,483.6,138,1.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,840.55,502.04,139,1.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,876.23,431.75,140,2.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,917.49,415.29,141,1.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,938.58,460.54,142,1.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
1,0,897.47,478.06,143,1.09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9213215310398917,0.3769129831245117,-0.09541089871964875,-0.34942696102132986,0.9103073129270488,0.22190402191698486,0.17049174570549608,-0.17110581282854545,0.9703892855254405,-0.5,-0.6,2.0
2,0,262.71,555.46,0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,347.99,601.47,1,2.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,304.78,687.56,2,2.51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,219.72,641.53,3,1.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,374.64,615.42,4,1.91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,461.56,659.63,5,2.42,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,418.62,744.83,6,1.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,331.44,701.39,7,1.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,488.19,672.79,8,2.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,573.47,713.76,9,2.29,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,531.4,797.11,10,1.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,445.41,757.64,11,2.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,599.14,725.75,12,1.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,680.03,762.48,13,1.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,639.3,843.19,14,1.61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,557.35,808.54,15,1.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,704.02,773.07,16,1.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,778.62,805.09,17,2.04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,739.53,882.59,18,1.48,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,663.65,853.07,19,2.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,800.47,814.21,20,2.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,867.72,841.49,21,1.45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,830.48,915.43,22,2.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,761.8,890.89,23,1.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,207.17,667.68,24,1.45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
2,0,292.04,713.65,25,2.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8698313368079554,-0.4437667089548885,-0.21555638132570404,0.46882459545487826,0.8795617962073428,0.08108357015501033,0.15361296886478942,-0.17158716349383496,0.9731191608023578,-0.5,0.1,1.0
